type,product_internal_id,product_sku,product_name,product_price,product_compare_to_price,product_is_inventory_tracked,product_quantity,product_quantity_out_of_stock_behaviour,product_low_stock_notification_quantity,product_quantity_minimum_allowed_for_purchase,product_quantity_maximum_allowed_for_purchase,product_is_available,product_media_main_image_url,product_media_main_image_alt,product_media_gallery_image_url_1,product_media_gallery_image_alt_1,product_media_gallery_image_url_2,product_media_gallery_image_alt_2,product_media_gallery_image_url_3,product_media_gallery_image_alt_3,product_media_gallery_image_url_4,product_media_gallery_image_alt_4,product_media_gallery_image_url_5,product_media_gallery_image_alt_5,product_media_gallery_image_url_6,product_media_gallery_image_alt_6,product_media_gallery_image_url_7,product_media_gallery_image_alt_7,product_media_gallery_image_url_8,product_media_gallery_image_alt_8,product_media_gallery_image_url_9,product_media_gallery_image_alt_9,product_media_gallery_image_url_10,product_media_gallery_image_alt_10,product_media_gallery_image_url_11,product_media_gallery_image_alt_11,product_media_gallery_image_url_12,product_media_gallery_image_alt_12,product_media_gallery_image_url_13,product_media_gallery_image_alt_13,product_media_gallery_image_url_14,product_media_gallery_image_alt_14,product_media_gallery_image_url_15,product_media_gallery_image_alt_15,product_media_gallery_image_url_16,product_media_gallery_image_alt_16,product_media_gallery_image_url_17,product_media_gallery_image_alt_17,product_description,product_category_1,product_category_2,product_category_3,product_is_featured,product_is_featured_order_by,product_brand,product_upc,product_weight,product_is_shipping_required,product_length,product_width,product_height,product_shipping_preparation_time_for_shipping_in_days,product_shipping_preparation_time_for_pickup_in_minutes,product_shipping_preparation_time_for_local_delivery_in_minutes,product_shipping_preparation_time_for_preorders_in_days,product_shipping_show_delivery_date_on_the_product_page,product_shipping_type,product_shipping_fixed_rate,product_shipping_method_markup,product_shipping_white_list,product_shipping_black_list,product_tax_class_code,product_battery_included,product_seo_title,product_seo_description,product_related_item_ids,product_related_item_skus,product_related_items_random,product_related_items_random_category,product_related_items_random_number_of_items,product_custom_price_enabled,product_subscription_enabled,product_subscription_one_time_purchase_enabled,product_subscription_one_time_purchase_price,product_subscription_price_with_signup_fee,product_subscription_recurring_interval,product_subscription_recurring_interval_count,product_google_product_category_code,product_option_name,product_option_type,product_option_is_required,product_option_value,product_option_markup,product_option_is_default_option_selection,product_option_swatch_hex_value,product_option_swatch_image,product_option_swatch_selector_is_image,category_internal_id,category_path,category_is_available,category_description,category_seo_title,category_seo_description,category_image,category_image_alt,category_order_by,source_store_id,url
product_option,751645984,033E TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,DROPDOWNLIST,TRUE,Rotundifolia 'Blood Red',0,FALSE,,,,,,,,,,,,,116574270,
product_option,751645984,033E TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,DROPDOWNLIST,TRUE,Rotundifolia 'Green',0,FALSE,,,,,,,,,,,,,116574270,
product_option,751645984,033E TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,DROPDOWNLIST,TRUE,Rotundifolia 'H'ra',0,FALSE,,,,,,,,,,,,,116574270,
product_option,751645984,033E TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,DROPDOWNLIST,TRUE,Wallichii,0,FALSE,,,,,,,,,,,,,116574270,
product_option,751645984,033E TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,DROPDOWNLIST,TRUE,Rotundifolia,0,FALSE,,,,,,,,,,,,,116574270,
product,766131621,33,Rotala rotundifolia,15.99,,TRUE,5,,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766131621/5039828980.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766131621/5039828985.png,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766131621/5039825489.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The Latin name means ""the plant with the round leaves'', but this only applies to the marsh variety, which has circular leaves. Rotala rotundifolia from South-East Asia has 15-30 long stems (2-3 cm wide) and long, narrow leaves. Unlike other Rotala species it is relatively undemanding, although it needs good light to produce red leaves. It forms side shoots willingly, becoming compact and bushy. This also means that it is hard for light to reach the lower leaves, so the plant should be pruned frequently. Also known as Rotala indica. </p><div><a href=""https://tropica.com/imagegen.ashx?height=720&image=/Plants/033/1.png&crop=resize&class=product"" class=""fancybox"" data-fancybox-group=""gallery""><img src=""https://tropica.com/imagegen.ashx?width=300&image=/Plants/033/1.png&crop=resize&class=product""></a></div><h3>Plant info</h3><table class=""specficationTable ecwid-description-table""><tbody><tr><th>Type:</th><td>Stem</td><td></td></tr><tr><th>Origin:</th><td>Asia</td><td><a helptextid=""plant-spec-help-origin""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Growth rate:</th><td>Medium</td><td><a helptextid=""plant-spec-help-growthrate""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Height:</th><td>15 - 30+</td><td><a helptextid=""plant-spec-help-height""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Light demand:</th><td></td><td><a helptextid=""plant-spec-help-light""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>CO2 :</th><td></td><td><a helptextid=""plant-spec-help-co2""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr></tbody></table>",Aquatic / Live Plants-Potted,,,FALSE,,,,1,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Rotala rotundifolia,"The Latin name means ""the plant with the round leaves'', but this only applies to the marsh variety, which has circular leaves. Rotala rotundifolia from South-East Asia has 15-30 long stems (2-3 cm wide) and long, narrow leaves. Unlike other Rotala species it is relatively undemanding, although it…",,,FALSE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Rotala-rotundifolia-p766131621
product,751654392,079 TC,Sagittaria Subulata,15.99,,TRUE,0,,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934323262.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934319689.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934321073.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934323267.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934323257.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Aquarium plant from tissue culture in closed cup.</p><p>Sagittaria subulata from South America is an ideal, undemanding foreground plant whose short runners form a compact group. Place individual plants 2-4 cm apart. This plant may cause problems because in certain conditions it suddenly grows to a height of 50 cm when it grows older. But if it is then moved into the background it may become low again. In the aquarium it sometimes sends a long flower stem to the surface, and small white flowers unfold just above the water surface.</p><h3>Plant info</h3><table class=""specficationTable ecwid-description-table""><tbody><tr><th>Origin:</th><td>South America</td><td><a helptextid=""plant-spec-help-origin""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Growth rate:</th><td></td><td><a helptextid=""plant-spec-help-growthrate""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Height:</th><td>5 - 30+</td><td><a helptextid=""plant-spec-help-height""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Light demand:</th><td></td><td><a helptextid=""plant-spec-help-light""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>CO2 :</th><td>Medium</td><td><a helptextid=""plant-spec-help-co2""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr></tbody></table>",Aquatic / Live Plants-Tissue Culture,,,TRUE,10,,,0,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Sagittaria subulata,"Aquarium plant from tissue culture in closed cup. Sagittaria subulata from South America is an ideal, undemanding foreground plant whose short runners form a compact group. Place individual plants 2-4 cm apart. This plant may cause problems because in certain conditions it suddenly grows to a height…",,,TRUE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Sagittaria-Subulata-p751654392
product,766127590,144 TC,Sagittaria subulata 'Needle Leaf',15.99,,TRUE,3,,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766127590/5039798719.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766127590/5039798156.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766127590/5039798161.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766127590/5039798166.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/766127590/5039798151.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Sagittaria sp. 'Needle' is a stunning, narrow-leaved aquatic plant, likely a variation of Sagittaria subulata. With slender leaves reaching 15–30 cm in length and only a few millimeters wide, this plant adds a delicate, elegant touch to any freshwater aquarium.</p><div><div></div><div>Ideal for aquascaping, Sagittaria 'Needle' is easy to grow, thriving in moderate light without the need for additional CO2. Under intense lighting, its vibrant green foliage may develop subtle orange hues, enhancing its visual appeal. This hardy plant spreads effortlessly via runners, making propagation simple—just trim and replant as needed.</div><div></div><div>Thanks to its compact, upright growth, Sagittaria 'Needle' is a fantastic choice for creating a soft, natural-looking background in aquariums. Whether you're a beginner or an experienced aquascaper, this low-maintenance plant is a great addition to any aquatic setup.</div> </div><div><a href=""https://tropica.com/imagegen.ashx?height=720&image=/Plants/144%20TC/1.JPG&crop=resize&class=product"" class=""fancybox"" data-fancybox-group=""gallery""><img src=""https://tropica.com/imagegen.ashx?width=300&image=/Plants/144%20TC/1.JPG&crop=resize&class=product""></a></div><h3>Plant info</h3><table class=""specficationTable ecwid-description-table""><tbody><tr><th>Origin:</th><td>South America</td><td><a helptextid=""plant-spec-help-origin""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Growth rate:</th><td></td><td><a helptextid=""plant-spec-help-growthrate""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Height:</th><td>5 - 30+</td><td><a helptextid=""plant-spec-help-height""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Light demand:</th><td></td><td><a helptextid=""plant-spec-help-light""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>CO2 :</th><td>Medium</td><td><a helptextid=""plant-spec-help-co2""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr></tbody></table>",Aquatic / Live Plants-Tissue Culture,,,FALSE,,,,1,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Sagittaria subulata 'Needle Leaf',"Sagittaria sp. 'Needle' is a stunning, narrow-leaved aquatic plant, likely a variation of Sagittaria subulata. With slender leaves reaching 15–30 cm in length and only a few millimeters wide, this plant adds a delicate, elegant touch to any freshwater aquarium. Ideal for aquascaping, Sagittaria…",,,FALSE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Sagittaria-subulata-Needle-Leaf-p766127590
product,751652394,011 TC,Salvinia minima,15.99,,TRUE,0,,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934323317.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934323322.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934323327.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934325054.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4934322389.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Salvinia minima is a cosmopolitan floating fern, 1-3 cm that grows quickly if there is sufficient nutrition and light. Light leaves are a sign of a shortage of micronutrients. It tends to shade light from the plants at the bottom. Salvinia varieties have small hairs on their leaves, making them water resistant.</p><p>Helps prevent algae by shading parts of the aquarium and using nutrients in the water. Grows very big in the wild and in optimum conditions. A decorative plant for open aquariums.</p><h3>Plant info</h3><table class=""specficationTable ecwid-description-table""><tbody><tr><th>Type:</th><td>Floating plant</td><td></td></tr><tr><th>Origin:</th><td>Cosmopolitan</td><td><a helptextid=""plant-spec-help-origin""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Growth rate:</th><td></td><td><a helptextid=""plant-spec-help-growthrate""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Height:</th><td>3 - 5+</td><td><a helptextid=""plant-spec-help-height""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Light demand:</th><td></td><td><a helptextid=""plant-spec-help-light""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>CO2 :</th><td></td><td><a helptextid=""plant-spec-help-co2""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr></tbody></table>",Aquatic / Live Plants-Tissue Culture,,,TRUE,41,,,0,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Salvinia minima,"Salvinia minima is a cosmopolitan floating fern, 1-3 cm that grows quickly if there is sufficient nutrition and light. Light leaves are a sign of a shortage of micronutrients. It tends to shade light from the plants at the bottom. Salvinia varieties have small hairs on their leaves, making them…",,,TRUE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Salvinia-minima-p751652394
product,751652397,102 TC,Schismatoglottis prietoi,15.99,,TRUE,0,,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/751652397/4934327786.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/751652397/4934328758.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/751652397/4934328326.jpg,,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/products/751652397/4934327301.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Schismatoglottis prietoi can resemble Anubias, wit 3-8 cm long, eliptic leaves. Growth is faster, though, and it grows best planted in the bottom layer, where it willingly produces runners. </p><p>It is an undemanding and easy plant, thriving very well in most aquaria, even in very poor light. Schismatoglottis prietoi naturally grows in rivers of the Phillipines, where it often appears in large, dense groups.</p><h3>Plant info</h3><table class=""specficationTable ecwid-description-table""><tbody><tr><th>Origin:</th><td>Asia</td><td><a helptextid=""plant-spec-help-origin""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Growth rate:</th><td>Medium</td><td><a helptextid=""plant-spec-help-growthrate""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Height:</th><td>3 - 5+</td><td><a helptextid=""plant-spec-help-height""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>Light demand:</th><td></td><td><a helptextid=""plant-spec-help-light""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr><tr><th>CO2 :</th><td></td><td><a helptextid=""plant-spec-help-co2""><img src=""https://tropica.com/graphics/web/product-spec-helptext-plus.png""></a></td></tr></tbody></table>",Aquatic / Live Plants-Tissue Culture,,,TRUE,46,,,0,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Schismatoglottis prietoi,"Schismatoglottis prietoi can resemble Anubias, wit 3-8 cm long, eliptic leaves. Growth is faster, though, and it grows best planted in the bottom layer, where it willingly produces runners. It is an undemanding and easy plant, thriving very well in most aquaria, even in very poor light.…",,,TRUE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Schismatoglottis-prietoi-p751652397
product,759223758,565,Seachem Laboratories Cupramine Parasite Medication 100ml,0,,FALSE,0,SHOW,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4976775896.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div><hr><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8One"" aria-expanded=""true"">Overview</a> </h4></div><div><p>Cupramine™ effectively eradicates <em>Oodinium, Cryptocaryon, Amyloodinium, Ichthyophthirius</em>, and other ectoparasites of both freshwater and marine fish. It is superior to copper sulfate, chloride & citrate: it is non-acidic, less toxic to fish, remains in solution, and does not contaminate the filter bed. It is superior to chelates: it is fully charged (ionic), active at low concentrations, and is removable with carbon.</p></div><p>There is more than a four-fold concentration gap between the minimal therapeutic dose (0.2 mg/L) and the toxic dose (0.8 mg/L). Cupramine™ is easily removable with chemical filtration. It is highly effective and safe in freshwater as well as marine water.</p><div><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8Three"">Indications</a></h4></div><p>Cupramine™ is appropriate for treating a variety of ectoparasites of both freshwater and marine fish. Below are some of the more common infections treatable with Cupramine™. Be aware that many diseases and infections share similar physical and behavioral symptoms, e.g. clamped fins, lesions, loss of appetite.</p><div><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8Two"" aria-expanded=""true"">Directions</a></h4></div><div><h6>Before Treating</h6><p>Remove all invertebrates - these are extremely sensitive to copper and will not tolerate treatment with a copper-based medication. Turn off UV filters, ozone filters, and remove chemical filtration like <a href=""https://www.seachem.com/matrixcarbon.php"">MatrixCarbon™</a> and <a href=""https://www.seachem.com/purigen.php"">Purigen®</a>. Do not use in conjunction with any other medication. Do not use any products which contain reducing agents (conditioners, ammonia binders, etc.) while using Cupramine.</p><h6>Treatment</h6><p>If the bottle has a dropper cap, use 20 drops (1 mL) per 40 L (10.5 US gallons) the first day, wait 48 hours, then repeat. On non-dropper caps, each inner ring is 1 mL. In freshwater use half dose. Final copper concentration is 0.5 mg/L (0.25 mg/L in freshwater). Leave at this concentration for 14 days. Do not redose without testing (<a href=""https://www.seachem.com/multitest-copper.php"">MultiTest™ Copper</a>). If tank has ever been treated with an ionic copper (e.g. copper chloride, sulfate or citrate), test copper level after initial dosing. Although most fish tolerate Cupramine™ to 0.8 mg/L, it is not advisable to exceed 0.6 mg/L copper.</p><h6>Finish the Full Treatment</h6><p>Ich, velvet, and many other parasites spend a large portion of their life cycle as a cyst that is immune to medication and hiding in the substrate of your tank. Remember that you need to finish the full treatment even if you can’t see parasites on the fish!</p><h6>After Treating</h6></div><p>Cupramine™ can be removed using carbon or <a href=""https://www.seachem.com/cuprisorb.php"">CupriSorb™</a>. Leave the copper-absorbing media in your tank for at least a week after the copper concentration has reached 0 to ensure all traces of the medication have been completely removed.</p>",Aquatic / Aquarium Chemicals\/Treatments,,,FALSE,,,,1,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Seachem Laboratories Cupramine Parasite Medication 100ml,"Overview Cupramine™ effectively eradicates Oodinium, Cryptocaryon, Amyloodinium, Ichthyophthirius , and other ectoparasites of both freshwater and marine fish. It is superior to copper sulfate, chloride & citrate: it is non-acidic, less toxic to fish, remains in solution, and does not contaminate…",,,FALSE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Seachem-Laboratories-Cupramine-Parasite-Medication-100ml-p759223758
product,759222765,566,Seachem Laboratories Cupramine Parasite Medication 250ml,0,,FALSE,0,SHOW,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4976775896.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div><hr><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8One"" aria-expanded=""true"">Overview</a> </h4></div><div><p>Cupramine™ effectively eradicates <em>Oodinium, Cryptocaryon, Amyloodinium, Ichthyophthirius</em>, and other ectoparasites of both freshwater and marine fish. It is superior to copper sulfate, chloride & citrate: it is non-acidic, less toxic to fish, remains in solution, and does not contaminate the filter bed. It is superior to chelates: it is fully charged (ionic), active at low concentrations, and is removable with carbon.</p></div><p>There is more than a four-fold concentration gap between the minimal therapeutic dose (0.2 mg/L) and the toxic dose (0.8 mg/L). Cupramine™ is easily removable with chemical filtration. It is highly effective and safe in freshwater as well as marine water.</p><div><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8Three"">Indications</a></h4></div><p>Cupramine™ is appropriate for treating a variety of ectoparasites of both freshwater and marine fish. Below are some of the more common infections treatable with Cupramine™. Be aware that many diseases and infections share similar physical and behavioral symptoms, e.g. clamped fins, lesions, loss of appetite.</p><div><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8Two"" aria-expanded=""true"">Directions</a></h4></div><div><h6>Before Treating</h6><p>Remove all invertebrates - these are extremely sensitive to copper and will not tolerate treatment with a copper-based medication. Turn off UV filters, ozone filters, and remove chemical filtration like <a href=""https://www.seachem.com/matrixcarbon.php"">MatrixCarbon™</a> and <a href=""https://www.seachem.com/purigen.php"">Purigen®</a>. Do not use in conjunction with any other medication. Do not use any products which contain reducing agents (conditioners, ammonia binders, etc.) while using Cupramine.</p><h6>Treatment</h6><p>If the bottle has a dropper cap, use 20 drops (1 mL) per 40 L (10.5 US gallons) the first day, wait 48 hours, then repeat. On non-dropper caps, each inner ring is 1 mL. In freshwater use half dose. Final copper concentration is 0.5 mg/L (0.25 mg/L in freshwater). Leave at this concentration for 14 days. Do not redose without testing (<a href=""https://www.seachem.com/multitest-copper.php"">MultiTest™ Copper</a>). If tank has ever been treated with an ionic copper (e.g. copper chloride, sulfate or citrate), test copper level after initial dosing. Although most fish tolerate Cupramine™ to 0.8 mg/L, it is not advisable to exceed 0.6 mg/L copper.</p><h6>Finish the Full Treatment</h6><p>Ich, velvet, and many other parasites spend a large portion of their life cycle as a cyst that is immune to medication and hiding in the substrate of your tank. Remember that you need to finish the full treatment even if you can’t see parasites on the fish!</p><h6>After Treating</h6></div><p>Cupramine™ can be removed using carbon or <a href=""https://www.seachem.com/cuprisorb.php"">CupriSorb™</a>. Leave the copper-absorbing media in your tank for at least a week after the copper concentration has reached 0 to ensure all traces of the medication have been completely removed.</p>",Aquatic / Aquarium Chemicals\/Treatments,,,FALSE,,,,1,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Seachem Laboratories Cupramine Parasite Medication 250ml,"Overview Cupramine™ effectively eradicates Oodinium, Cryptocaryon, Amyloodinium, Ichthyophthirius , and other ectoparasites of both freshwater and marine fish. It is superior to copper sulfate, chloride & citrate: it is non-acidic, less toxic to fish, remains in solution, and does not contaminate…",,,FALSE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Seachem-Laboratories-Cupramine-Parasite-Medication-250ml-p759222765
product,759223504,563,Seachem Laboratories Cupramine Parasite Medication 500ml,0,,FALSE,0,SHOW,1,,,TRUE,https://d2j6dbq0eux0bg.cloudfront.net/images/116574270/4976775896.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<ul><li></li></ul><hr><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8One"" aria-expanded=""true"">Overview</a> </h4><div><p>Cupramine™ effectively eradicates <em>Oodinium, Cryptocaryon, Amyloodinium, Ichthyophthirius</em>, and other ectoparasites of both freshwater and marine fish. It is superior to copper sulfate, chloride & citrate: it is non-acidic, less toxic to fish, remains in solution, and does not contaminate the filter bed. It is superior to chelates: it is fully charged (ionic), active at low concentrations, and is removable with carbon.</p></div><p>There is more than a four-fold concentration gap between the minimal therapeutic dose (0.2 mg/L) and the toxic dose (0.8 mg/L). Cupramine™ is easily removable with chemical filtration. It is highly effective and safe in freshwater as well as marine water.</p><div><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8Three"">Indications</a></h4></div><p>Cupramine™ is appropriate for treating a variety of ectoparasites of both freshwater and marine fish. Below are some of the more common infections treatable with Cupramine™. Be aware that many diseases and infections share similar physical and behavioral symptoms, e.g. clamped fins, lesions, loss of appetite.</p><div><h4><a class=""accordion-toggle"" data-toggle=""collapse"" href=""https://www.seachem.com/cupramine.php#collapse8Two"" aria-expanded=""true"">Directions</a></h4></div><div><h6>Before Treating</h6><p>Remove all invertebrates - these are extremely sensitive to copper and will not tolerate treatment with a copper-based medication. Turn off UV filters, ozone filters, and remove chemical filtration like <a href=""https://www.seachem.com/matrixcarbon.php"">MatrixCarbon™</a> and <a href=""https://www.seachem.com/purigen.php"">Purigen®</a>. Do not use in conjunction with any other medication. Do not use any products which contain reducing agents (conditioners, ammonia binders, etc.) while using Cupramine.</p><h6>Treatment</h6><p>If the bottle has a dropper cap, use 20 drops (1 mL) per 40 L (10.5 US gallons) the first day, wait 48 hours, then repeat. On non-dropper caps, each inner ring is 1 mL. In freshwater use half dose. Final copper concentration is 0.5 mg/L (0.25 mg/L in freshwater). Leave at this concentration for 14 days. Do not redose without testing (<a href=""https://www.seachem.com/multitest-copper.php"">MultiTest™ Copper</a>). If tank has ever been treated with an ionic copper (e.g. copper chloride, sulfate or citrate), test copper level after initial dosing. Although most fish tolerate Cupramine™ to 0.8 mg/L, it is not advisable to exceed 0.6 mg/L copper.</p><h6>Finish the Full Treatment</h6><p>Ich, velvet, and many other parasites spend a large portion of their life cycle as a cyst that is immune to medication and hiding in the substrate of your tank. Remember that you need to finish the full treatment even if you can’t see parasites on the fish!</p><h6>After Treating</h6></div><p>Cupramine™ can be removed using carbon or <a href=""https://www.seachem.com/cuprisorb.php"">CupriSorb™</a>. Leave the copper-absorbing media in your tank for at least a week after the copper concentration has reached 0 to ensure all traces of the medication have been completely removed.</p>",Aquatic / Aquarium Chemicals\/Treatments,,,FALSE,,,,1,TRUE,0,0,0,,,,,FALSE,GLOBAL_METHODS,0,0,,,default,FALSE,Seachem Laboratories Cupramine Parasite Medication 500ml,"Overview Cupramine™ effectively eradicates Oodinium, Cryptocaryon, Amyloodinium, Ichthyophthirius , and other ectoparasites of both freshwater and marine fish. It is superior to copper sulfate, chloride & citrate: it is non-acidic, less toxic to fish, remains in solution, and does not contaminate…",,,FALSE,,5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,116574270,https://www.sierrafishandpets.com/store/Seachem-Laboratories-Cupramine-Parasite-Medication-500ml-p759223504
